order_id,product_id
272,10897
272,19003
272,41729
272,4920
272,1022
272,36086
272,21288
273,15131
273,16615
273,12305
273,17896
273,19674
273,45877
273,35298
273,5782
274,48094
274,24852
274,27156
274,28204
274,31506
274,17872
274,35535
274,5337
274,32760
274,13198
274,41238
274,34530
274,18963
275,24852
275,8277
275,4799
275,33731
275,27156
275,22853
275,37270
275,20995
275,22031
275,9755
275,47042
275,28986
275,17284
276,47672
276,37158
276,21938
276,14678
276,34243
276,24497
276,18242
276,28553
277,21903
277,6383
277,21616
277,41148
277,49610
277,49683
277,28581
277,15290
277,43768
278,15269
278,47626
278,42495
278,9387
278,41264
278,3880
279,22959
279,24852
279,43014
279,23630
279,27122
279,2002
279,19156
279,24489
279,17948
279,34684
279,436
279,21903
279,47626
279,17794
279,35887
280,29672
280,432
280,23102
280,44765
280,19057
280,30233
280,47766
280,22035
280,21137
280,17708
280,25936
280,36792
280,2732
280,21607
280,38293
280,8518
280,13176
280,31238
280,45002
280,17284
280,9521
280,6046
280,7358
280,13829
280,44359
280,31717
280,21387
280,17600
280,10126
281,43379
281,26209
281,24852
281,47766
281,15290
281,30391
281,26800
281,21903
281,20163
281,45066
282,2727
282,21338
282,23767
282,43892
283,21883
283,41273
283,41131
283,4187
284,7175
284,3142
284,35461
284,48720
284,43154
284,24964
284,14852
284,36322
284,45767
284,13176
285,31343
285,49247
285,49075
285,812
285,3599
285,16825
286,10102
286,5450
286,11182
286,24184
286,24852
286,41950
286,13966
286,22699
286,47144
286,23909
286,20166
286,43352
286,14161
286,49683
286,12032
286,32528
287,12206
287,29987
287,23909
287,21927
287,41220
287,28071
287,41290
288,24852
288,9387
288,47492
288,14870
288,31553
288,38281
288,17948
288,17794
288,49683
288,28985
288,10749
288,42585
288,34099
289,6111
289,1234
289,37646
289,42701
289,12341
289,2664
289,25821
289,39200
289,48775
289,27117
289,48946
289,920
289,18254
289,17025
289,34134
289,18079
289,10749
289,4001
289,9808
290,14722
290,46676
290,32331
290,43772
290,2172
290,8214
291,16150
291,19213
291,39732
291,24852
291,3090
291,7350
291,3957
291,27966
292,21137
292,28199
292,8174
292,13176
292,47209
292,24768
292,21872
292,6873
292,47734
292,17948
292,10305
292,36848
292,29388
292,48179
293,48109
293,16549
293,24499
293,23836
293,48857
293,42736
293,19660
293,44661
293,34605
293,16611
293,31662
293,2228
293,48179
293,258
293,16262
293,21108
293,36481
293,21092
294,19934
294,9779
294,47119
295,19437
295,9839
295,261
295,432
296,15261
296,8518
296,14578
296,6287
297,28079
297,40898
297,20255
297,17484
297,26317
297,30385
297,27845
297,27104
297,46979
297,4605
297,4853
297,47766
297,28993
297,45
297,28849
297,41658
298,49026
298,19794
298,15518
298,15984
298,24859
298,46822
299,43154
299,14161
299,26604
299,39275
299,16797
299,12341
299,10326
300,47766
300,21903
300,47780
300,31553
301,36406
301,25010
301,45603
301,2966
301,35942
301,24549
302,49235
302,28427
302,47144
302,20463
302,1940
302,1181
302,4377
302,6473
302,8953
302,30391
302,22034
302,4086
302,260
303,42224
303,6184
303,13176
304,13198
304,28934
304,49683
304,13646
304,10305
304,29941
305,36372
305,44632
305,21709
305,2717
305,22556
305,17191
305,31964
306,35561
306,46955
306,45007
306,19057
306,39560
306,12144
306,25715
306,45633
306,27966
306,5785
306,13176
306,162
306,45767
306,35851
306,48726
306,4663
306,47144
307,15541
307,26152
307,10246
307,196
307,19660
307,18067
308,17025
308,32134
308,20574
308,12614
308,24852
308,45066
308,9076
308,8518
308,41220
308,18027
308,19019
309,13255
310,44042
310,44799
310,23909
310,21938
310,16464
310,7326
310,20031
310,32433
310,48702
310,42215
310,17322
310,39735
310,35825
310,48927
311,30233
311,13176
311,23801
311,42265
311,38837
312,39898
312,54
312,35359
314,27086
314,19398
314,20299
315,32429
315,39408
315,21137
315,43352
315,39275
315,18721
315,41376
315,26604
315,47766
315,15462
315,17616
315,45840
315,45724
315,47626
315,6184
315,23029
315,7781
315,3631
315,38777
315,40469
315,6587
315,45692
315,22525
315,13740
315,42383
315,48666
315,34941
315,42342
315,42327
315,12639
315,21511
315,47740
315,21272
315,6074
315,45681
315,46175
315,36115
315,45161
316,5258
316,31805
316,196
316,12341
316,21573
316,36051
316,19828
317,42450
317,42768
317,45007
317,47626
317,46969
317,18078
317,33294
317,27104
317,43673
317,2380
317,32256
317,24184
317,29079
317,45578
317,47734
317,49588
317,25005
317,47993
317,12276
317,36639
317,30953
318,21616
318,27939
318,22963
318,24830
318,21661
319,5337
319,13176
319,30827
319,38768
319,17207
319,41787
319,9387
319,39408
319,2515
320,39947
320,39275
320,14218
320,39032
320,16797
320,40348
321,21497
321,31683
321,33674
321,44661
321,24852
321,12099
321,21137
321,7781
321,27845
321,16885
321,28993
321,9808
321,42265
321,45066
321,4799
321,30489
321,27113
321,20040
321,21376
321,21850
321,2081
321,9076
322,13819
322,432
322,19311
322,36646
322,28842
322,41259
322,4605
322,46526
322,37011
323,47209
323,4451
323,24852
323,17027
323,27548
323,39121
323,21267
323,30442
323,14872
323,22888
323,6873
323,8277
324,32538
324,16797
324,19660
325,8559
325,8781
325,8671
325,27178
325,23405
326,429
326,35042
326,21010
326,27985
326,23219
326,43565
326,21491
326,5603
326,15290
326,11422
326,23102
326,22312
326,43742
326,2225
326,30623
326,5913
326,39477
327,19660
327,11974
327,26410
327,41621
327,33120
327,23459
327,32373
327,44683
328,43394
328,21137
328,13740
328,9438
328,15011
328,27845
328,24157
328,2237
328,5818
328,41165
328,35004
329,24852
329,33793
329,4210
329,11821
329,5077
329,19125
329,47660
329,2050
329,27681
329,47766
329,12621
329,48746
329,36291
329,16897
329,49621
329,46473
329,40319
329,33184
329,16219
329,38100
329,14290
329,22774
329,42736
329,39054
329,2350
329,23734
329,46654
329,45104
330,24024
330,10586
330,40761
330,20574
330,46802
331,44632
331,38456
331,25146
331,30884
331,17570
331,18105
331,6846
331,19125
331,17535
331,46257
331,38941
331,29256
331,19129
331,33198
331,28985
331,42731
331,37892
331,7628
331,34969
331,45
331,7419
331,41771
331,35072
331,38562
331,13176
331,47626
331,31553
331,15945
332,24852
332,28156
332,2962
332,28842
332,41352
332,18761
333,30169
333,46676
333,24838
333,39581
333,2091
333,12817
333,6991
334,28
334,40574
334,32544
334,34027
334,39407
334,17505
334,2966
335,16462
335,30442
335,42736
335,8277
335,27966
335,16797
335,38456
335,45007
335,21295
335,47766
335,24184
335,5134
335,30489
335,25936
335,691
335,8467
335,21302
336,6187
336,25146
336,8022
336,42342
336,9407
336,28204
336,19559
336,45681
336,31433
336,16083
336,24852
336,24964
336,17794
336,18656
336,18200
337,9839
337,27086
337,16773
337,21903
337,45437
337,47144
337,39409
337,8277
337,20345
337,43802
337,43192
337,46049
337,47668
337,4656
337,48171
337,37158
337,10166
337,26346
337,42736
337,43713
337,24852
337,48450
338,24852
338,43352
338,35221
338,11689
338,25197
338,15955
338,31268
338,3856
338,47626
338,26209
338,19348
338,33548
338,22298
338,37671
338,40742
338,12341
338,45066
338,33129
338,13823
338,38905
338,16797
338,1437
338,17341
338,17149
338,1737
338,15130
339,27639
339,30353
339,13176
339,11520
339,5456
339,45007
339,19678
340,26604
340,4945
340,2295
340,31504
340,14643
340,8277
340,13198
340,27845
340,8424
340,30994
340,4920
340,3874
340,25824
340,37119
340,33593
340,45681
340,1215
340,37029
340,49683
341,26165
342,36406
342,46906
342,12075
342,38809
342,19635
342,7139
342,37665
342,1450
342,39877
342,30169
342,33754
343,24852
343,16507
343,22825
343,17219
343,27845
343,3081
343,43428
344,7693
344,49520
344,35221
344,24152
344,42137
344,29689
344,47815
344,31992
345,1498
345,44843
345,49363
345,3996
345,1200
345,17505
345,8732
345,13287
345,14168
345,14705
345,17600
346,18523
346,47209
346,33787
346,33754
346,45104
346,34358
347,30776
347,48559
347,49026
347,27966
347,21903
347,44359
347,18689
347,47209
347,32864
347,24889
347,43086
347,17304
347,17948
347,1158
348,19348
348,8153
348,21573
348,9387
350,13176
350,5785
350,23288
350,44632
350,20119
350,2825
350,28156
350,22963
350,47209
350,5212
350,39877
350,22825
350,43122
350,23029
350,19987
350,37646
350,30529
350,8912
350,16384
350,39035
350,32647
351,33731
351,4799
351,35749
351,20791
351,41621
351,24841
351,10199
351,40215
351,22548
352,31915
352,47209
352,10749
352,13176
352,36606
352,13497
352,25533
352,35898
352,26452
352,4605
354,43352
354,47626
354,8174
354,23341
354,16219
354,17914
354,196
354,13966
354,31683
355,33548
355,44156
355,24852
355,21925
355,28204
355,7736
355,23296
355,23106
355,33791
355,20561
355,12524
355,40332
355,287
355,10995
355,13733
355,34619
355,16826
356,790
356,22556
356,13176
357,9852
357,26497
357,41176
357,44142
357,17389
358,907
358,769
358,48762
358,38775
358,45004
359,18770
359,39180
359,27086
359,39947
359,33731
359,44632
359,11941
359,22935
359,21709
359,28278
359,21267
359,26209
359,8087
359,22825
359,21903
359,39877
359,6873
359,3339
359,46979
359,18908
359,33401
359,3849
359,29898
359,27156
359,25659
359,37158
359,9515
360,742
360,29694
360,38051
360,16823
360,44580
360,42585
360,22234
360,35417
360,30489
360,43961
361,32433
361,28934
361,34358
361,46667
361,31717
361,20114
361,16759
361,391
361,36389
361,33746
361,41259
361,33294
361,18027
361,24852
361,8479
361,2846
361,17600
361,9076
361,10025
361,22307
361,39561
361,34448
361,48190
361,21137
362,10339
362,49519
362,48453
362,22832
362,48210
362,4455
362,1450
363,39877
363,13176
363,35140
363,36036
363,27999
363,30427
363,5876
364,13984
364,45007
364,39877
364,21903
364,5785
365,25466
365,14240
365,42265
366,3849
366,47209
366,21137
366,35951
366,9550
366,39905
366,38777
366,30391
366,41858
367,27845
367,24852
367,26384
367,26209
367,16908
367,47766
367,22170
367,28682
367,45066
367,24841
367,1935
367,21326
367,48628
367,46667
367,49481
367,46107
367,16797
367,23074
367,24231
368,31553
368,33772
368,23687
369,36051
369,19887
369,17122
369,37687
370,9690
370,41658
370,22935
370,27845
370,47553
370,49533
370,7021
370,41909
371,24852
371,27086
371,46820
371,21709
371,3952
371,21903
371,46620
371,46979
371,23094
371,2295
371,44765
371,18232
371,13877
372,18656
372,25824
372,45
372,8177
372,30305
372,39922
372,6015
373,47337
373,5097
373,41722
373,12218
373,35042
373,31022
373,40348
373,19461
374,38159
374,26606
374,5785
374,39527
374,43154
375,7559
375,2581
375,43122
375,1846
375,23516
375,38274
375,37642
375,8518
376,2716
376,47029
376,45210
376,35851
376,8277
376,16462
376,890
377,19678
377,21405
377,38383
377,38153
377,28928
377,18288
377,26032
377,29228
377,13805
377,33000
377,14129
378,13249
378,43693
379,12606
379,5450
379,46823
379,310
379,14678
379,26128
379,13176
379,44643
380,21137
380,21903
380,34358
380,42768
380,24852
380,39993
380,46906
380,27730
380,44479
380,46654
380,19508
380,3376
380,25890
380,35784
381,46123
381,33731
381,38689
381,6519
381,2966
381,21560
381,5479
381,27864
381,43961
381,2086
381,44449
381,30953
381,5383
381,32299
381,47209
381,41658
381,19019
381,5959
381,24382
381,35108
381,18564
381,40001
382,33198
382,31801
382,9038
382,21137
382,19660
382,7963
382,47717
382,45066
382,25256
382,9322
382,35628
382,22227
382,23630
382,27959
382,10212
382,21405
383,3678
384,30233
384,17619
384,26313
384,26209
384,33106
384,28842
384,13176
384,13866
385,28050
385,39619
385,18531
385,48679
385,8021
385,2086
387,12916
387,2457
387,13032
387,40688
387,39275
387,16797
387,32538
387,35561
387,19380
387,32403
387,19887
388,21841
388,30776
388,3957
388,8424
388,650
388,28360
388,15937
388,24964
388,34243
388,46667
388,20114
388,31717
388,4605
388,26209
388,8736
388,45603
388,44283
388,29871
388,10482
388,44257
388,32981
388,43961
388,17872
388,6740
388,45007
389,11781
389,16856
390,19660
390,34197
390,35503
390,3957
390,24447
390,39108
390,33198
390,1639
390,12039
390,3631
390,35628
390,8575
390,47042
390,29662
390,27925
390,44479
390,31717
390,7185
390,40996
390,14881
390,24964
390,8006
390,40706
390,26940
390,41065
390,29594
390,25005
390,33120
390,24830
390,2825
390,38274
390,22504
390,23516
390,5449
391,40910
391,9175
391,31299
391,8668
391,22233
391,36227
391,40285
391,44632
392,13944
392,28931
392,19309
392,17084
392,22915
392,16020
394,2855
394,26088
394,20955
394,42282
395,24852
395,35321
395,15319
395,3896
395,46616
395,30489
395,20114
395,24184
395,25513
395,20549
395,21616
395,40604
395,32284
396,26165
396,28990
396,8460
396,28511
396,8193
396,29487
396,44042
397,35547
397,47626
397,26209
398,39108
398,7781
398,18465
398,28985
398,30305
398,45007
398,16249
398,19906
398,7058
398,44683
398,38996
398,44234
398,24852
398,30620
398,41950
398,890
398,18880
398,7364
398,36070
398,25919
398,44142
398,3913
398,9076
398,43086
399,26369
400,37912
400,37766
400,5161
400,5785
400,43122
400,25340
400,41315
400,45066
400,28790
400,13176
400,37011
400,22935
400,17794
400,44359
400,7021
400,41544
400,39812
400,35333
400,34126
400,37508
400,43713
400,40377
400,18465
401,12863
401,13263
401,39009
402,14870
402,17594
402,25013
403,20119
403,26620
403,24852
403,22124
403,22035
403,432
403,6348
403,39475
403,25718
403,21709
403,35168
403,7969
403,47209
403,24964
403,41665
403,34401
403,42701
403,45007
403,33401
403,43789
403,32433
403,21903
403,41787
404,16797
404,39408
404,25802
404,21292
404,12341
404,43352
405,37687
405,25670
405,27307
405,13176
405,21709
405,459
405,23383
405,47792
405,47209
405,38647
405,11980
406,27596
406,37464
406,27344
406,21267
406,21841
406,6615
406,18441
406,5337
406,43713
406,13176
406,16349
406,46346
406,45957
406,25588
406,32850
406,4421
406,1376
406,23516
406,39619
406,11644
406,30336
406,24009
407,47672
407,30233
407,11777
407,27511
407,44142
407,11512
408,42004
408,24852
408,3529
408,33827
408,14421
408,39647
408,25918
408,5025
408,215
408,20370
408,42964
408,39097
408,20815
408,43568
408,19389
409,24852
409,18523
409,22124
409,26604
409,29487
409,9076
409,20754
409,49520
409,32747
410,49175
410,6292
410,40054
410,14764
410,6210
410,7010
410,25659
410,48104
410,34126
410,17794
410,46667
410,35595
410,18918
410,21195
411,20995
411,19677
411,21108
411,20899
411,34243
411,16823
412,1729
413,581
413,24852
413,25890
413,26620
413,41220
413,35221
413,26209
413,35939
413,28842
413,24184
413,46979
413,21903
413,43295
413,42342
413,32398
413,1483
415,16939
415,45064
415,11154
415,9605
415,6187
415,27801
415,22620
415,40002
415,18987
415,28473
415,15359
415,27243
415,42620
415,2525
415,15417
415,3518
415,40424
415,29196
415,16185
416,30639
416,27817
417,30450
417,4149
417,17207
417,22610
417,6793
419,31964
419,34276
419,1891
419,31510
419,36737
419,6606
420,34824
420,24964
420,35939
420,7456
420,41920
420,47209
420,26769
420,9327
420,6020
421,2855
421,28204
421,17666
421,27344
421,27690
421,40229
421,46584
422,13221
422,19678
422,31995
422,25718
422,6948
422,20280
422,48720
422,24964
422,26800
422,31506
422,20015
422,35815
423,24852
423,6278
423,14159
423,42538
423,29615
423,44042
423,12782
423,7241
423,24504
423,6052
423,25830
423,42736
423,5884
423,25804
423,47185
423,12807
423,26767
423,39910
424,31651
424,27839
425,33290
425,26499
425,18465
425,11068
425,16185
425,21681
425,16797
425,45066
425,22825
425,47209
425,16466
425,40982
425,46352
425,38533
425,34427
425,49235
426,47209
426,26209
426,8518
426,35939
426,34969
426,34358
426,31717
426,47719
426,5514
426,27966
426,37646
426,22113
426,44632
426,432
426,16797
426,31683
426,39275
426,20995
427,5102
427,35383
427,43461
427,41277
427,3039
427,13194
427,29698
427,5199
427,29881
427,4210
428,46822
429,37993
429,47083
429,18201
429,204
429,45664
429,23782
429,36545
429,19366
429,22031
429,48885
429,5251
429,19445
429,8136
430,13176
430,28204
430,8277
430,48110
430,47209
431,27690
431,13176
431,28054
431,5077
431,27464
431,10749
431,49235
431,22582
431,15950
431,43768
431,21137
431,28204
431,43122
431,21938
431,21903
431,27156
431,4487
431,12597
431,5994
431,46979
431,31927
431,13829
431,14553
431,47759
431,49267
431,8193
431,47626
431,25005
431,22935
431,44359
431,22849
431,11992
431,37029
431,46993
431,22720
431,13280
432,35951
432,47626
432,17795
432,36695
432,27104
432,22935
432,34243
432,25272
432,35163
432,42768
432,25931
432,30975
432,12113
432,5025
432,14704
433,41290
433,27845
433,44560
433,13838
433,24411
433,29662
433,19057
433,13802
433,6873
433,43768
433,36695
434,4781
434,18656
434,29675
434,13780
434,5769
434,22935
434,9036
434,45066
434,30290
434,16145
434,20316
434,7485
434,17200
434,12409
434,20957
434,39971
434,43086
434,42265
435,23288
435,14399
435,8193
435,24846
435,3631
435,4781
435,9028
435,46616
435,36070
435,46372
435,8424
435,13176
435,29307
436,8021
436,19990
436,32689
436,33731
436,23115
436,32869
438,47402
439,5782
439,32211
439,45064
439,2525
439,12606
439,42147
439,6128
439,45938
439,940
439,42184
439,41523
439,26209
439,22282
439,44224
440,23909
440,1376
440,46331
440,21137
440,27548
440,21949
440,38374
440,45541
440,3667
440,4486
440,20039
440,40329
440,27307
440,21616
440,45200
440,9472
441,48665
441,35378
441,9387
441,17794
441,9824
441,1281
441,43329
441,8747
441,49203
441,45656
441,32030
441,13544
442,17872
442,39732
442,40031
442,47766
442,27845
442,44765
442,4421
442,35951
442,9385
443,8056
443,11520
443,2480
443,22825
443,36913
443,41340
443,2269
443,16501
443,33946
443,39013
444,22952
444,10504
444,35042
444,38230
444,46720
444,12382
444,26318
444,2918
444,15333
444,32655
445,7862
445,13097
446,28442
446,19624
446,48519
446,26209
446,49605
446,3947
447,21162
447,18176
447,22935
447,25659
447,18434
447,24964
447,4855
447,39877
447,19678
447,11112
448,29987
448,32812
448,21019
448,24852
449,21195
449,10258
449,7751
449,17862
449,17902
449,43371
449,43692
449,42475
449,11759
449,12271
449,13535
449,21292
449,8571
449,12732
450,18673
450,14519
450,20747
450,42677
450,47657
450,16170
450,43502
450,32300
450,39891
451,24852
451,28204
451,4920
451,46906
451,38383
451,26209
451,31717
451,10017
453,26165
453,39108
453,34448
453,38739
453,7043
453,11352
453,3382
453,34065
453,43713
453,49533
453,8025
453,878
453,27735
453,9424
453,895
453,37067
453,18135
453,23537
454,14074
454,48925
454,15366
454,12004
454,38837
454,34939
454,47766
454,23634
454,29487
454,31612
454,32734
454,26751
454,5640
454,13870
454,31258
454,23094
454,42265
454,20119
454,16848
454,20995
454,36149
454,41844
454,45788
454,16174
454,13712
454,28123
454,37766
454,7969
454,2086
454,19468
454,8021
454,20580
454,1618
454,46206
454,19057
454,23125
454,8774
454,34217
454,21002
454,46979
454,5994
454,26010
454,16710
454,48957
455,20738
455,24852
455,5991
455,14467
457,22882
457,27966
457,32566
457,32239
457,26209
457,3308
457,18523
457,14999
457,21883
457,47141
457,41273
457,9387
457,5068
457,46572
457,47862
457,39646
458,22935
458,5450
458,18479
459,36070
459,49683
459,33846
459,27435
459,42633
459,9387
459,47626
459,30756
459,43295
459,16797
459,11777
459,14320
459,22129
459,48123
459,16325
459,31553
459,34126
459,2966
459,45116
459,18891
459,41058
459,43530
459,12548
459,6631
460,39993
460,28601
460,6719
460,14705
460,41238
461,47209
461,26209
461,29315
461,32156
461,39351
461,37320
461,11821
461,723
461,46175
461,25745
461,6414
461,15638
461,22717
461,39620
461,47962
461,32133
461,1138
461,10321
461,21781
461,44925
461,38407
461,1313
461,19068
461,41065
461,19048
461,37646
461,47626
461,38889
461,40997
462,42536
462,26949
462,47766
462,21137
462,39275
462,12932
462,43961
462,16848
462,47059
462,47222
462,40396
462,40709
462,36397
463,36051
464,432
464,24852
464,28842
464,26209
464,27086
464,5025
464,20114
464,3896
464,32429
464,22210
464,22969
464,36085
464,13025
464,16508
464,27521
464,21162
464,4605
464,37221
464,44683
464,5818
464,10199
464,40078
464,9006
464,10644
464,27913
464,38984
464,22591
465,27104
465,28204
465,18232
465,18200
465,47823
466,12614
466,47766
466,35939
466,45763
466,16617
466,37664
466,34429
466,41578
466,43262
466,2966
467,32734
467,33731
467,48352
467,30489
467,49683
467,9698
467,6489
467,5517
467,47059
467,40878
467,32433
467,5959
467,39408
467,8174
467,248
467,14739
467,7413
467,3661
467,24518
467,13425
468,21616
468,28986
469,8903
469,24238
469,32569
469,39276
469,48527
469,35989
469,35221
470,14084
470,40174
470,44632
470,24561
470,16254
470,44422
470,37257
470,44728
470,46812
471,8193
471,10814
471,40585
471,16185
471,5337
471,19415
471,17835
471,35838
472,11422
472,14233
472,6182
472,27966
472,27845
472,13245
475,8467
475,24852
475,9515
475,28204
475,48205
476,11408
476,18918
476,29987
476,32655
476,2962
477,34407
477,26497
478,13755
478,37940
478,17965
478,49144
478,10145
478,12333
478,15905
479,5393
479,9020
479,46171
479,28755
479,38289
479,27817
479,41658
480,40261
480,20119
480,33791
480,24852
480,21472
480,35199
480,43967
480,40332
481,27323
481,40600
481,13536
481,1581
481,28647
482,33240
482,508
482,15177
482,8639
482,14089
482,16766
482,38164
482,36216
482,2611
482,32647
482,39468
482,31693
482,8912
482,12492
482,28851
482,28535
482,13176
482,34197
482,3840
482,39275
483,40469
483,5067
483,34921
483,32562
483,6265
483,47758
483,17675
484,12341
484,20776
484,16797
485,9558
485,23296
485,33548
485,23106
485,44156
485,46817
486,10060
486,13176
486,1463
486,22035
486,34230
486,8670
486,22935
486,10436
486,3952
487,13176
487,26915
487,47209
487,37646
487,10912
487,22211
487,27966
487,21777
487,48610
487,1373
487,32352
488,45066
488,9036
488,5876
488,26209
488,43122
488,24838
488,41565
489,6195
489,22025
489,6825
489,46676
489,15030
489,21709
490,44422
490,45965
490,29447
490,24706
490,48491
490,16797
490,32139
490,21903
490,12597
490,15630
490,47766
490,42701
490,11250
490,6348
490,44632
490,11193
490,36076
490,22025
490,17835
490,39877
490,7041
490,42625
491,35221
491,44632
491,13176
491,43961
491,5973
491,12686
491,13380
491,27737
491,28458
491,23148
491,34217
491,24195
491,6669
491,25762
491,4697
491,2999
493,1940
493,24852
493,24024
493,21137
493,27966
493,19173
493,26604
493,28928
493,19057
493,14858
493,22035
493,49273
493,26283
493,45
493,5450
493,20015
493,33731
493,25093
493,14992
493,40706
493,8424
493,21903
493,48595
493,24489
494,27730
494,40001
494,46069
494,11140
494,30494
494,43988
494,41860
494,30489
494,32486
494,45123
494,7821
494,9438
495,18860
495,8153
495,41131
496,742
496,14992
496,17461
498,20940
498,16797
498,12341
498,21288
498,20955
498,25133
498,8048
498,32455
498,21292
498,43352
498,46931
499,19450
499,26620
499,5456
499,46650
499,22935
499,24964
500,21903
500,34969
500,13517
500,17795
500,24852
501,43295
501,13176
501,23579
501,20693
501,20113
501,18352
501,7963
501,27344
501,35163
501,33000
501,3884
501,27966
501,34335
501,36702
501,42508
502,38672
502,24749
502,11827
502,45296
502,196
502,23888
502,32428
503,24024
503,39468
503,15290
503,39643
503,22935
503,21938
503,21137
503,47209
504,19894
504,2237
504,6628
504,49533
504,5025
504,15392
504,19678
504,22935
504,14540
504,17316
504,34358
504,5077
504,23130
504,21560
504,2994
504,35678
504,26242
504,3098
504,12442
504,33290
505,4724
505,16283
505,30827
505,8048
505,37687
506,32768
506,24852
506,47626
506,5818
506,35042
506,38379
506,31506
506,5025
506,42625
506,38797
506,5744
506,19691
506,4853
507,8580
507,9075
507,44051
507,1185
507,659
508,13176
508,34
508,21903
508,30406
508,4799
508,21850
508,15937
508,13031
508,34358
509,11520
509,31459
509,4579
509,29139
509,38400
509,16757
509,34190
509,38557
510,26604
510,43352
510,13176
511,40396
512,18465
512,13176
512,21137
512,6187
514,47209
514,34214
514,5449
514,7131
515,38567
515,2825
515,20011
515,40706
515,29722
515,35561
515,41066
515,11807
515,644
515,38618
515,41437
515,46069
515,44471
515,13176
515,35168
516,45
516,24852
516,20774
516,16397
516,7925
516,34407
516,32784
516,19800
516,11461
516,29553
518,47766
518,42585
518,39013
518,45007
518,13176
518,38609
518,17794
518,8193
519,21137
519,45066
520,16521
520,27086
