month,NTPC.NS.csv,POWERGRID.NS.csv,WIPRO.NS.csv,LT.NS.csv,NESTLEIND.NS.csv,ITC.NS.csv,RELIANCE.NS.csv,MARUTI.NS.csv,M&M.NS.csv,ULTRACEMCO.NS.csv,TATASTEEL.NS.csv,BHARTIARTL.NS.csv,INDUSINDBK.NS.csv,SUNPHARMA.NS.csv,AXISBANK.NS.csv,TATAMOTORS.NS.csv,BAJAJFINSV.NS.csv,TITAN.NS.csv,INFY.NS.csv,BAJFINANCE.NS.csv,SBIN.NS.csv,ASIANPAINT.NS.csv,HCLTECH.NS.csv,TCS.NS.csv,HDFC.NS.csv,KOTAKBANK.NS.csv,ICICIBANK.NS.csv,HINDUNILVR.NS.csv,HDFCBANK.NS.csv,TECHM.NS.csv
2021-06,0.2231508337933081,0.0807383713380286,0.09980302635119635,-0.6223046654432524,-2.8814008681535856,-0.4826368162821814,-3.987124097879023,15.939525636557736,-1.37156934862013,11.451105980466544,0.1805958675166965,-0.32586104717717745,-0.497853292576142,-0.22272745193834698,0.2912475310228155,0.3440141295525127,2.7361333363477556,5.416968821133011,10.435065555410961,12.748192449534162,-0.783991981131555,5.333425787867024,2.1622248282882186,11.094582228657892,-5.36250912597932,-4.597007230201863,-0.5605307804669855,8.115920064141022,-0.11589435424460051,3.3579037460077275
2021-07,0.027467524540888837,-0.01310167188768263,3.8522747089336447,7.3261030717329545,24.6330078125,0.3775324437525367,-3.3529873934659116,-26.332734501826298,-2.4648704627891638,53.20909851866883,1.2489350455147878,1.9244162819602273,-2.830845107041395,2.1449995561079547,-1.6270122577617694,-2.433506556919643,11.508804440188717,-1.7167528028612014,2.4825975294237015,9.578253728693182,0.1916879232827739,0.816813679484578,1.4071416681463098,-6.617919604809253,-3.1916843166599027,-3.4583123541497565,2.303961974304992,-8.378313971185065,-5.004739181716721,4.986882197392451
2021-08,-0.2052597739479756,0.05123403970297274,2.4604550051998784,0.8358453924005682,118.44621043019481,-0.22883124413428338,8.972205699573864,-23.498046240868508,1.1015590915432225,-5.868694196428572,-0.04722739876090706,1.9940904493455762,-1.477662163276177,-0.6879224901075487,1.0411040070769075,-0.9539614987063717,14.537052937297078,4.414414918577509,4.492596831879059,56.36053102171266,-1.5951296719637773,6.63720798244724,7.920260501217532,28.075133167613636,9.162922648640421,-1.3318828632305195,0.2835705249340503,20.824541522930193,6.164155717329545,13.114156509993911
2021-09,1.1237012194348621,0.6081816437956579,-0.6111690372615666,3.2801948051948053,-33.718607954545455,1.9701297512302154,9.503310483461851,26.043897118506493,2.403635317319399,-27.296694272524352,-1.0256557712307226,2.6434297635957793,9.48220833121956,0.07714154132000811,-0.551558695211039,1.980324683251319,7.541670048701296,8.034352012733363,0.7577912565949675,13.815126572646104,1.2278572776100851,1.0638906503652596,7.927336457487825,0.6311685141030844,-0.15558701552353896,17.022400536475242,-0.458962259664164,-3.216165597098214,1.2977913200081168,0.21980471920657468
2021-10,-0.19052647181919644,-0.05364678174929394,1.7703016238105027,6.063196351474389,-20.38074336231203,-0.13601518215093364,1.9152663152020677,6.588505565671992,2.593270713404605,-5.728646689967105,0.07903034525706369,0.3919533636336936,1.5683077934093046,-0.8968044194960056,0.9924055285919878,9.610112607568729,4.130437452273263,12.134323418409304,2.2533074629934204,-8.184961671757518,3.3320303092325534,-14.191091804217574,-8.662330753641918,-23.583119052514096,11.09357304393797,11.006653841635345,7.741278718647204,-19.225374471334586,2.4079329182330826,9.747969686178337
2021-11,-0.4587591988699777,1.1821430062889149,-1.3623684302308505,-4.380337501468515,19.21199776785714,-0.026654419863133157,-7.2936875881109025,-15.800261395676692,-0.10206753149964559,-30.03372261219455,-1.426481238343662,2.2679326795993893,-15.945638693902726,-2.5644362829681624,-5.892704922095278,-1.2184584309283955,-4.391794947574012,-6.7949246284656954,0.08545123795817669,-34.67050230556861,-3.2992871965680783,2.4572188527960526,-3.9643216929041354,-1.1068032630404134,-8.856614925986841,-5.874473445576839,-3.9824442698543234,-4.745864294525376,-6.006126369390272,1.7021434812617482
2021-12,-0.1921935703443446,-0.07712434308802253,4.188882820219861,4.2977263559936985,3.1499525228507905,-0.5126973178546899,-3.759043576689106,3.0749487594182314,-0.7277172827437932,2.9452994727334487,-0.10262842894542733,-2.3056820353029273,-4.455582991890281,4.029595235590878,-0.6432802102311327,-0.6015812266956683,-8.275429586176816,1.3106701515408843,8.987054395110237,-17.94822433531991,-1.449406529603739,12.33408859313241,7.361512316074296,5.658006992264698,-14.413239369750494,-10.030186950924836,0.06383354579035944,-1.8004963388556077,-4.0780634823523965,10.24940653563488
2022-01,0.44266925324174694,0.5356015083485081,-10.010676746798637,-0.7200370616482565,-85.4888671875,-0.2567291603948843,-3.829060811207707,46.19657432154605,2.3370309471187736,-30.387625558035715,-0.30802638118428405,0.6152248296522557,-2.6265047690025844,-1.2665799936853854,1.9471051897321427,0.47800694515830694,-12.608308858082706,-13.775936729029604,-9.0739492774906,-36.35022578418703,2.1725567581062015,-24.285525214403197,-14.637708345570958,-7.417629523026315,-8.803264141799811,-1.0449606070841135,0.6245873013833412,-7.59729022262688,-4.079551295230263,-17.52424922168703
2022-02,-0.5053378972792087,-0.9713158284811144,-1.1402259310385339,-8.874172491776315,-34.04592927631579,-1.1899998370866138,-0.7392128392269737,-10.5126094043703,-2.1123696233993186,-56.8604862987547,-0.20584960593316728,-1.7979316424606437,-1.6101493663357622,-3.6412406290384163,-2.480224563483905,-2.5791351777270313,-2.0177607715578008,1.7797774465460525,-2.661205228647791,-10.21756527549342,-3.1381189331972488,-1.7107917498825187,-1.578796937411889,-16.23127973742951,-8.26225567581062,-2.937632533482144,-4.854060076950188,-5.104096422697369,-2.485074472068844,-4.726954868861607
2022-03,0.21987021309988838,-0.007207796171113821,1.9032469117796267,3.0740269252232144,-14.797131189123377,1.953441550514914,18.896944120332794,19.573708274147727,3.102337725750812,29.791560343952924,0.2695324389965502,4.0095452643060066,3.0314291421469113,4.996881182782065,2.276298780565138,1.0566235034496771,9.556098284040178,6.0387644581980515,9.360259296367692,38.89324903612013,2.2910388104327315,14.087732092126624,1.218895216112013,11.141106622869318,9.04506455458604,-0.9593516956676145,2.3259743430397726,-3.3851955661526,6.637986537388393,5.234806050882711
2022-04,0.7196488229851974,-0.10973663330078255,-5.3662278560169945,-9.661843604372256,20.970168585526316,0.01807012725294682,11.52193025287829,10.485700212445176,6.474912944592927,-7.5006870202850875,-0.6603245919210868,-1.4933339972245065,-0.12482460423519877,-0.33394711143092365,-1.105701326069079,-1.1014032196580321,-13.162411980879934,-1.5453553316885964,-21.363858621162276,-38.043871641995615,-0.7962289375171324,2.736930338541667,-6.382193582099781,-14.141054601836624,-24.389038942571272,-3.1533335903234643,0.16210680509868422,3.471495939555921,-14.485351348341556,-15.543509285910087
2022-05,-0.33980530577820617,-0.686688291871703,-1.57285679408482,-0.34597199675324675,6.947354403409091,0.6931821352475647,0.37987551998782465,32.13649870637175,4.6162341625659495,-28.909490411931817,-1.3591428385152442,-2.0651295055042613,-1.9587659959669252,0.5972722041142455,-0.5535712700385552,1.1757142698609975,-9.196564909699676,-4.255457335633117,-5.615066171621347,-15.816496930803572,-0.9342855478261975,-11.849287870332793,-3.4687659325537754,-12.38655672940341,5.444546152090098,7.385714127181408,0.7411036900111607,10.952401455965909,0.9579883129565747,-8.127532562652192
2022-06,-1.1322981556009801,-1.0326651816042312,-3.405166824142654,-6.333963007525762,15.045539463932807,-0.13368155308728297,-12.779365526626906,30.503315680583004,1.9962730300015878,-12.441229244600509,-1.3324392653669361,-0.7802649939013093,-8.102343791356402,-1.6833424064683618,-2.7047434138551667,-1.6993504873714071,-7.691038729443111,-12.160135089307772,-2.957877264125141,-28.433146273733062,-0.5490965108155273,-5.507989229690147,-3.26662944360751,-7.892290146589144,-6.461123603807877,-11.9707236653462,-2.304517559652474,0.07631207320193394,-2.143815577467709,-8.96115145045172
2022-07,0.6184417328277192,-0.06311693067674513,-0.2717529296875004,12.854611245687906,52.67938818993507,0.8488962148691153,3.5675337357954544,16.4345309963474,2.889155558796672,45.52584085836039,0.7287271871195211,-0.25110465706168833,10.14961032619724,3.547661877917005,4.372986949573864,1.9335060813210219,13.520474520596592,20.213441368202112,1.614417296570617,57.441821606128244,3.0472724419135533,23.838896357548702,-3.1109076165533733,-2.214678875811688,6.3250643643465905,7.209803989955352,5.095583274147727,13.36376667765828,2.10915479783888,1.2811035156250004
2022-08,0.27289463129258695,0.4662406175656426,-1.3132333626424444,6.633722703976737,5.895076069078947,0.414623725145383,3.4871426001527257,-11.592451098449247,1.4323691920230264,-7.269062426574248,-0.0603382426096987,2.5050361805392387,2.027742910743656,-2.150827554114778,0.863233660934563,-0.7224807395074597,8.200044330797697,7.137028239544173,-4.59812030075188,-11.151313953829888,-0.8180074361930213,-3.2363839285714286,-0.9648488439115392,-7.638610013804041,3.095412359022556,1.9101880066376928,2.986915898143797,-1.5904495124530076,1.8838329343867481,1.4314295259633458
2022-09,-0.23283463773722032,-0.9544041190424735,-0.9457092457474598,-6.763751279291358,-35.143001614553924,0.574336719135993,-12.034498958921514,0.35474142874788256,-3.135037474414173,-30.90183010349026,-0.48876340102503235,1.462705038147145,4.083849415275621,2.3869574109017684,-1.058667709031797,-3.2007339279372964,-2.49330708672272,-0.9022593829404292,-5.575381692017222,9.198050018086533,-0.05491337488089356,-0.4177614165725579,-1.3117451422770485,-9.87362931099132,-8.319990333630365,-6.211123259171189,-1.2209204873548674,6.027893514433936,-4.093705128304101,-3.4159240205701202
2022-10,0.5764912387780976,1.002631525407758,-1.5484213310375536,5.616841634114577,96.07008634868421,1.295438585783306,7.520877021655702,33.252187842653505,3.649912837513706,19.312289268092105,0.02675427888569134,1.3918424907483553,-3.4278962787828946,3.6278072959498355,10.841930295709979,0.21280699612801646,-0.9024570398163377,6.387188613623904,6.768508215117873,-13.806397341008772,3.287543581243147,-16.60289670709978,6.107895700555097,7.300702439692983,6.864297217653509,5.6606128358004355,3.3787725080523567,-4.715439967105263,2.935964483963816,2.9448237904331123
2022-11,-0.5542857975154728,-0.4525971647980937,0.5959736217151977,2.8903260070008145,-39.102820616883115,-0.9399357386997771,5.4335090934456165,-22.486347148944805,-5.551300920758929,4.96539163961039,0.14811691680511868,1.5662979720474837,2.0949361429586038,-0.041622092507101534,1.4711039753703328,0.4731815883091527,-6.9637677873883925,-8.558635919744319,5.615780679281656,-28.43785765016234,0.9942201292359983,0.42344257305194805,4.532662844967533,9.269743049918832,10.56760158786526,2.561496169845778,2.071104292436077,3.2047994242086038,6.075973074776786,0.7770144772219961
2022-12,-0.41270464870769513,-0.40849800476039805,-1.3777246631383233,-0.5810264272921372,-4.018051242236025,-0.3880291275894622,-8.721287353102062,-27.156105804012565,-1.5790240881740543,-13.05036410176101,-0.1827779432799711,-1.8234895332461356,1.198221853935806,-1.5486164491503762,0.9700446276931309,-2.4275833552062736,-5.9827785050377615,-5.337320182365189,-7.356775819077322,-9.87402398891869,-0.683144516085986,-5.899437084230308,-4.727358955370377,-9.607819310020822,-1.3297012303253812,-6.376793006797894,-2.3330039181055007,-4.395173239209839,0.5367604648238989,-4.891248585611061
2023-01,-0.006818221451400162,0.4772074909953336,0.7618833467557818,5.79902438869724,-35.491451907467535,0.7165584415584415,-11.08103598062094,22.358047128652597,4.474804370434253,-6.079678622159091,0.21610386836064355,-2.312141953505479,-5.291947005631088,2.2353903237875365,-4.002078445236404,2.5535064300933437,-11.07662496195211,-13.194936777090097,3.172598544034091,-28.00792283887987,-2.794870668881899,-16.051169338474025,5.474740481686283,7.861492682122565,4.148635031960227,-4.847208870231327,-2.8411678165584426,1.7251274604301947,1.9593515371347403,2.247142682756699
2023-02,0.289736789330504,0.15748095978471668,-0.7859775858714154,0.2324018664826128,-20.490636748120302,0.6013539479191157,3.5769213683623122,-12.861319313909775,-4.926467872562265,6.1081219895441725,-0.5720300143822694,-1.3215786353089756,-1.4063554577361372,-3.37199316956943,-1.805940602238017,-1.0590596363956761,2.7598483207530546,0.2822199541823308,-2.8177803211642387,13.971767064144737,-1.2129695117921757,1.931767467986372,-3.406843188292998,-5.669021491717575,-3.8756404561207707,-3.0434963140272555,-0.4397368696399201,-9.157149281896146,-2.2237234015213816,8.040262001439144
2023-03,-0.11162335284344561,-0.035389729289265495,-1.9732471812855137,1.606944056919643,40.94655032467532,-0.21772714590097478,-7.118957678064123,-25.02845094358766,-7.436232529677354,16.849217481737014,-0.1903896084079497,-0.4448701140168425,-6.058897498985388,1.3592859837916003,-0.7462346857244319,-1.1370782232903809,-6.6568836558948865,8.926817737926136,-6.255975421063312,-27.43311244419643,-2.3190264416979507,-3.027662718141234,-3.197921792562906,-14.505780108563311,-3.2496150821834417,-1.4088954380580356,-0.022336885526582792,2.7942230620941557,-1.7009095030945618,-0.20610700334821427
2023-04,-0.49448533151663987,0.6830880034203631,0.5763477998621322,2.5365187701056984,119.91570925245098,2.322794147566255,3.7009821873085174,0.2577383003982843,3.3503696217256436,-18.452949075137866,0.16985302345425482,1.1588230507046569,4.897428325578278,-1.7715672511680498,1.5975504856483609,3.1138488919127236,3.6122553208295036,5.793510885799632,-15.601592718386183,24.99032413258272,3.110783296472886,9.122916427313113,-3.1832098867378984,-3.4256125057444855,5.021323409734988,10.748162662281702,2.5270842009899663,-5.771200741038603,2.193137374578738,-8.128920312021293
2023-05,-0.08272172959089144,-0.45570286514394287,1.0354036129779705,-9.793422016163184,-20.72473730413608,1.009231903403575,1.644915037408244,23.714064043972332,4.081395326395751,10.699284920242802,-0.23085835315223976,2.074902509175607,8.930829143470321,-0.5637771890770579,3.2403721952088342,1.9950873591952365,4.203699026856296,3.539694287964074,2.7838523515801454,31.54838561150127,0.5984187931209416,9.41157201748659,3.7533284321402105,4.372363253679065,-6.7986453297042635,0.8702708265325032,1.2786003298035153,8.962708243268281,-3.1544327997070862,3.916207311922113
